nm_municipio	ds_cargo	nm_candidato	sg_partido	ds_composicao_coligacao	ds_sit_tot_turno	qt_votos_nom_validos
LÁBREA	Deputado Federal	MARIO RUBENS MACEDO VIANNA	PDT	PDT	Não eleito	2
LÁBREA	Deputado Federal	CHRISTIANI MARIA MENDES BARROS	PDT	PDT	Não eleito	2
LÁBREA	Deputado Federal	PEDRINHA LASMAR CRUZ	PDT	PDT	Não eleito	1
LÁBREA	Deputado Federal	GELSON DO NASCIMENTO ALBUQUERQUE	PDT	PDT	Não eleito	8
LÁBREA	Deputado Federal	ERNANDO FIGUEIRA SANTANA FILHO	PDT	PDT	Não eleito	3
LÁBREA	Deputado Federal	JOSÉ RICARDO WENDLING	PT	PT / PV / PC do B	Não eleito	427
LÁBREA	Deputado Federal	MARIA FRANCELIZIA DA SILVA	PT	PT / PV / PC do B	Não eleito	0
LÁBREA	Deputado Federal	CÍCERO CUSTÓDIO DA SILVA	PT	PT / PV / PC do B	Não eleito	2
LÁBREA	Deputado Federal	EDJANE RODRIGUES DA SILVA	PT	PT / PV / PC do B	Não eleito	257
LÁBREA	Deputado Federal	LUIZ DE SOUZA BORGES NETO	PT	PT / PV / PC do B	Não eleito	2
LÁBREA	Deputado Federal	HELADE MAUÉS GONÇALVES	PTB	PTB	Não eleito	0
LÁBREA	Deputado Federal	ALCIDES CORDOVIL DE ASSIS	PTB	PTB	Não eleito	0
LÁBREA	Deputado Federal	ANTONIO SIDNEY SILVA DA COSTA	PTB	PTB	Não eleito	0
LÁBREA	Deputado Federal	NAZILDO DOS REIS OLIVEIRA	PTB	PTB	Não eleito	0
LÁBREA	Deputado Federal	MARIA FLAVIANE CASTRO BRAGA	PTB	PTB	Não eleito	0
LÁBREA	Deputado Federal	EDMILSON AGUIAR DE SOUZA	PTB	PTB	Não eleito	0
LÁBREA	Deputado Federal	NELSON RAIMUNDO DE OLIVEIRA AZEDO	MDB	MDB	Não eleito	0
LÁBREA	Deputado Federal	MÁRCIA AUXILIADORA CARDOSO BARANDA	MDB	MDB	Não eleito	1
LÁBREA	Deputado Federal	ELI COSTA DE SOUZA	MDB	MDB	Não eleito	0
LÁBREA	Deputado Federal	VIVIANE PEREIRA DA SILVA LAGO LIMA	MDB	MDB	Não eleito	54
LÁBREA	Deputado Federal	ANTÔNIA SOCORRO DANTAS DA SILVA	MDB	MDB	Não eleito	0
LÁBREA	Deputado Federal	FRANCIDALVA DE MORAIS MACHADO	MDB	MDB	Não eleito	4
LÁBREA	Deputado Federal	MARIA ELIZABETH DOS SANTOS OLIVEIRA	MDB	MDB	Não eleito	0
LÁBREA	Deputado Federal	CÉSAR AUGUSTO OLIVEIRA DA FONSECA	MDB	MDB	Não eleito	0
LÁBREA	Deputado Federal	GINA MARIA REIS GONZALEZ	MDB	MDB	Não eleito	0
LÁBREA	Deputado Federal	GEORGE GOMES DE OLIVEIRA	REDE	REDE / PSOL	Não eleito	0
LÁBREA	Deputado Federal	BRUNO FARIAS DA LUZ	REDE	REDE / PSOL	Não eleito	0
LÁBREA	Deputado Federal	VANDERLECIA ORTEGA DOS SANTOS	REDE	REDE / PSOL	Não eleito	151
LÁBREA	Deputado Federal	JEFFERSON PRAIA BEZERRA	REDE	REDE / PSOL	Não eleito	1
LÁBREA	Deputado Federal	ELISANGELA DE OLIVEIRA BRUNNO	REDE	REDE / PSOL	Não eleito	3
LÁBREA	Deputado Federal	JERSON ARANHA DE OLIVEIRA JUNIOR	REDE	REDE / PSOL	Não eleito	20
LÁBREA	Deputado Federal	MARIA PEREIRA DANTAS	PODE	PODE	Não eleito	0
LÁBREA	Deputado Federal	SÓSTENES ADIEL PEREIRA BATISTA	PSC	PSC	Não eleito	0
LÁBREA	Deputado Federal	JOÃO BATISTA DA COSTA PAULA	PSC	PSC	Não eleito	0
LÁBREA	Deputado Federal	ADEMIR ROCHA DOS SANTOS	PSC	PSC	Não eleito	2
LÁBREA	Deputado Federal	CASTOR SEGUNDO DE MEDEIROS REGALADO REGIS	PSC	PSC	Não eleito	0
LÁBREA	Deputado Federal	GELMA MARIA SANTOS SILVA	PSC	PSC	Não eleito	1
LÁBREA	Deputado Federal	JUCELINO VIEIRA DO NASCIMENTO	PSC	PSC	Não eleito	0
LÁBREA	Deputado Federal	ALUIZIO BARBOSA DE SOUZA	PSC	PSC	Não eleito	0
LÁBREA	Deputado Federal	IZABEL SANTARÉM BARROSO	PSC	PSC	Não eleito	0
LÁBREA	Deputado Federal	CIRLEY MENDONÇA BOTÊLHO	PSC	PSC	Não eleito	0
LÁBREA	Deputado Federal	JOELE SILVA DA CRUZ	PL	PL	Suplente	0
LÁBREA	Deputado Federal	ALBERTO BARROS CAVALCANTE NETO	PL	PL	Eleito por média	874
LÁBREA	Deputado Federal	JOSE NILMAR ALVES DE OLIVEIRA	PL	PL	Suplente	4
LÁBREA	Deputado Federal	ALFREDO PEREIRA DO NASCIMENTO	PL	PL	Suplente	603
LÁBREA	Deputado Federal	RAFAEL AMARAL DA COSTA E SILVA	PL	PL	Suplente	470
LÁBREA	Deputado Federal	RODRIGO DE SÁ BARBOSA	PL	PL	Suplente	17
LÁBREA	Deputado Federal	MARIA JOSEFA DE ASSIS ALVES	PL	PL	Suplente	4
LÁBREA	Deputado Federal	VANILDA DE OLIVEIRA GUIMARÃES	PL	PL	Suplente	1
LÁBREA	Deputado Federal	ALFREDO JACAUNA PINHEIRO FILHO	PL	PL	Suplente	4
LÁBREA	Deputado Federal	JOSETE COSTA DOS SANTOS	CIDADANIA	CIDADANIA / PSDB	Suplente	0
LÁBREA	Deputado Federal	AMOM MANDEL LINS FILHO	CIDADANIA	CIDADANIA / PSDB	Eleito por QP	141
LÁBREA	Deputado Federal	MARILENA MONICA PEREZ SAID	CIDADANIA	CIDADANIA / PSDB	Suplente	6
LÁBREA	Deputado Federal	RAYMISON MONTEIRO DE SOUZA	CIDADANIA	CIDADANIA / PSDB	Suplente	28
LÁBREA	Deputado Federal	ISRAEL ALEXANDRE MUNIZ PAULAIN	CIDADANIA	CIDADANIA / PSDB	Suplente	0
LÁBREA	Deputado Federal	CIMARA ALENCAR CAVALCANTE	DC	DC	Não eleito	0
LÁBREA	Deputado Federal	RENATO MENDONÇA DE ALENCAR	DC	DC	Não eleito	0
LÁBREA	Deputado Federal	CICERO JOSE DE LIMA ALENCAR	DC	DC	Não eleito	0
LÁBREA	Deputado Federal	JEFFERSON ALVES DE LIMA	DC	DC	Não eleito	0
LÁBREA	Deputado Federal	CELSO CORSINO DA SILVA	DC	DC	Não eleito	0
LÁBREA	Deputado Federal	JOÃO PAULO ANDRADE DE QUEIROZ	NOVO	NOVO	Não eleito	0
LÁBREA	Deputado Federal	MARILENE ALVES DE OLIVEIRA	PMN	PMN	Não eleito	0
LÁBREA	Deputado Federal	PETER SCHMIDT	PMN	PMN	Não eleito	1
LÁBREA	Deputado Federal	JOSE LUIZ VIANA BENEVIDES	PMN	PMN	Não eleito	1
LÁBREA	Deputado Federal	SEVERINO GERMANO DA SILVA	PMN	PMN	Não eleito	2
LÁBREA	Deputado Federal	TATIANE SANTOS DE OLIVEIRA	PMN	PMN	Não eleito	2
LÁBREA	Deputado Federal	MARIO FERNANDO NOGUEIRA CARDOSO	PMN	PMN	Não eleito	0
LÁBREA	Deputado Federal	ALEXANDER CHEREM DE MELLO	PMN	PMN	Não eleito	0
LÁBREA	Deputado Federal	PERICLES DE SOUZA ARAUJO	PMN	PMN	Não eleito	1
LÁBREA	Deputado Federal	ESTER LEMOS DOS SANTOS	PMN	PMN	Não eleito	0
LÁBREA	Deputado Federal	EDSON DO NASCIMENTO PEREIRA	AGIR	AGIR	Não eleito	0
LÁBREA	Deputado Federal	JONIA MUNIZ DA SILVA	AGIR	AGIR	Não eleito	0
LÁBREA	Deputado Federal	SILVIO JOSÉ CINTRA MAIA	AGIR	AGIR	Não eleito	0
LÁBREA	Deputado Federal	GILMAR DA SILVA RIBEIRO	AGIR	AGIR	Não eleito	1
LÁBREA	Deputado Federal	MARCOS OLIVEIRA GAZEL	AGIR	AGIR	Não eleito	0
LÁBREA	Deputado Federal	ANTÔNIO ERIVELTON FERNANDES DA SILVA	AGIR	AGIR	Não eleito	0
LÁBREA	Deputado Federal	FÁTIMA VITÓRIA DE JESUS SPENER XAVIER	AGIR	AGIR	Não eleito	0
LÁBREA	Deputado Federal	ALDAMIR DA COSTA SOUZA	PSB	PSB	Não eleito	0
LÁBREA	Deputado Federal	IÊDA SANTOS CARDOSO	PSB	PSB	Não eleito	1
LÁBREA	Deputado Federal	ROSIMEIRE DA CONCEICAO ANJOS	PV	PT / PV / PC do B	Não eleito	1
LÁBREA	Deputado Federal	JOSE ADALBERTO DA SILVA	PV	PT / PV / PC do B	Não eleito	1
LÁBREA	Deputado Federal	EMÍLIA FERRAZ DE CARVALHO	UNIÃO	UNIÃO	Suplente	112
LÁBREA	Deputado Federal	DIEGO ROBERTO AFONSO	UNIÃO	UNIÃO	Suplente	144
LÁBREA	Deputado Federal	PABLO OLIVA SOUZA	UNIÃO	UNIÃO	Suplente	456
LÁBREA	Deputado Federal	LEDA MARIA MAIA XAVIER	UNIÃO	UNIÃO	Suplente	4
LÁBREA	Deputado Federal	PAUDERNEY TOMAZ AVELINO	UNIÃO	UNIÃO	Suplente	513
LÁBREA	Deputado Federal	SAULLO VELAME VIANNA	UNIÃO	UNIÃO	Eleito por QP	949
LÁBREA	Deputado Federal	LOUISMAR DE MATOS BONATES	UNIÃO	UNIÃO	Suplente	448
LÁBREA	Deputado Federal	FAUSTO VIEIRA DOS SANTOS JÚNIOR	UNIÃO	UNIÃO	Eleito por média	223
LÁBREA	Deputado Federal	ANÁ CAMPOS GUIMARÃES	UNIÃO	UNIÃO	Suplente	14
LÁBREA	Deputado Federal	EMIDIO NIRO KOHASHI	PSDB	CIDADANIA / PSDB	Suplente	13
LÁBREA	Deputado Federal	ELEOMEA MARIA BARROSO VIEIRA	PSDB	CIDADANIA / PSDB	Suplente	0
LÁBREA	Deputado Federal	SUELANIA CRISTINA GONZAGA DE FIGUEIREDO	PSDB	CIDADANIA / PSDB	Suplente	4
LÁBREA	Deputado Federal	FRANCISCO VIRGILIO MELO DA SILVA	PSDB	CIDADANIA / PSDB	Suplente	0
LÁBREA	Deputado Federal	EVALCILENE COSTA DOS SANTOS	PSOL	REDE / PSOL	Não eleito	0
LÁBREA	Deputado Federal	JOSÉ LUIZ DA SILVA VASQUES	PSOL	REDE / PSOL	Não eleito	0
LÁBREA	Deputado Federal	WELTON YUDI ODA	PSOL	REDE / PSOL	Não eleito	1
LÁBREA	Deputado Federal	CARLOS CRISTIANO FELIX	PATRIOTA	PATRIOTA	Não eleito	5
LÁBREA	Deputado Federal	NOÉ MARTINS DA SILVA	PATRIOTA	PATRIOTA	Não eleito	0
LÁBREA	Deputado Federal	TANIA MARA FERREIRA DA COSTA	PATRIOTA	PATRIOTA	Não eleito	0
LÁBREA	Deputado Federal	TIAGO DO VALE FALCÃO	PATRIOTA	PATRIOTA	Não eleito	19
LÁBREA	Deputado Federal	SIRRAME MAQUINÉ DE SÁ	PATRIOTA	PATRIOTA	Não eleito	0
LÁBREA	Deputado Federal	DENNYSON RAMOS MOREIRA	PATRIOTA	PATRIOTA	Não eleito	0
LÁBREA	Deputado Federal	INALDO CRUZ PLACIDO	PATRIOTA	PATRIOTA	Não eleito	0
LÁBREA	Deputado Federal	FABIANA ZAPPIA DE AZEVEDO FROTA ARAGÃO	PATRIOTA	PATRIOTA	Não eleito	0
LÁBREA	Deputado Federal	TANIA MARIA MUSSA	PATRIOTA	PATRIOTA	Não eleito	0
LÁBREA	Deputado Federal	MARCELO RAMOS RODRIGUES	PSD	PSD	Suplente	167
LÁBREA	Deputado Federal	ANDREIA MARA ANDRADE PESSOA	PSD	PSD	Suplente	3
LÁBREA	Deputado Federal	ATILA SIDNEY LINS DE ALBUQUERQUE	PSD	PSD	Eleito por QP	7318
LÁBREA	Deputado Federal	GILVANDRO MOTA DA SILVA	PSD	PSD	Não eleito	0
LÁBREA	Deputado Federal	SIDNEY RICARDO DE OLIVEIRA LEITE	PSD	PSD	Eleito por média	860
LÁBREA	Deputado Federal	ORSINE RUFINO DE OLIVEIRA JUNIOR	PSD	PSD	Suplente	96
LÁBREA	Deputado Federal	CRISTIANE SOUZA DOS ANJOS	PSD	PSD	Suplente	1
LÁBREA	Deputado Federal	DÉBORA CRISTINA PEREIRA MAFRA	PSD	PSD	Suplente	1
LÁBREA	Deputado Federal	GIVANCIR DE OLIVEIRA SILVA	PSD	PSD	Não eleito	0
LÁBREA	Deputado Federal	VANESSA GRAZZIOTIN	PC do B	PT / PV / PC do B	Não eleito	114
LÁBREA	Deputado Federal	DELCINEI DE OLIVEIRA ALVES	PC do B	PT / PV / PC do B	Não eleito	0
LÁBREA	Deputado Federal	LISSANDRO BREVAL SANTIAGO	AVANTE	AVANTE	Não eleito	107
LÁBREA	Deputado Federal	LILIANE ARAUJO DE ALMEIDA	AVANTE	AVANTE	Não eleito	0
LÁBREA	Deputado Federal	CRISTINA LÚCIA FERREIRA PAIVA	AVANTE	AVANTE	Não eleito	0
LÁBREA	Deputado Federal	KATIANE GAMA FEITOZA	AVANTE	AVANTE	Não eleito	1
LÁBREA	Deputado Federal	MARCEL ALEXANDRE DA SILVA	AVANTE	AVANTE	Não eleito	12
LÁBREA	Deputado Federal	MARCELO AUGUSTO DA EIRA CORRÊA	AVANTE	AVANTE	Não eleito	25
LÁBREA	Deputado Federal	HISSA NAGIB ABRAHÃO FILHO	AVANTE	AVANTE	Não eleito	7
LÁBREA	Deputado Federal	DAVID VALENTE REIS	AVANTE	AVANTE	Não eleito	111
LÁBREA	Deputado Federal	MARCIO PAIXÃO RIBEIRO	AVANTE	AVANTE	Não eleito	3
LÁBREA	Deputado Federal	APPIO DA SILVA TOLENTINO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	1
LÁBREA	Deputado Federal	ROSENILDO QUEIROZ DA SILVA	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	2
LÁBREA	Deputado Federal	KEYLLA MARIA DE OLIVEIRA MARINHO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
LÁBREA	Deputado Federal	CLEIA FATIMA ASSUNÇÃO REBELO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
LÁBREA	Deputado Federal	JOÃO FRANCISCO DE MIRANDA SOARES	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
LÁBREA	Deputado Federal	ANTÔNIO CARLOS SANTOS SILVA	PROS	PROS	Não eleito	0
LÁBREA	Deputado Federal	ELISON NUNES DE SOUZA	PROS	PROS	Não eleito	0
LÁBREA	Deputado Federal	DARLAM MELO DOS SANTOS	PROS	PROS	Não eleito	6
LÁBREA	Deputado Federal	LUCIANO DE FARIAS	PROS	PROS	Não eleito	0
LÁBREA	Deputado Federal	ADRIANA MOURA DE MENDONÇA	PROS	PROS	Não eleito	0
MANACAPURU	Deputado Federal	ADAIL JOSÉ FIGUEIREDO PINHEIRO	REPUBLICANOS	REPUBLICANOS	Eleito por média	5193
MANACAPURU	Deputado Federal	SILAS CÂMARA	REPUBLICANOS	REPUBLICANOS	Eleito por QP	4868
MANACAPURU	Deputado Federal	AUGUSTO CESAR PAULA DE ANDRADE	REPUBLICANOS	REPUBLICANOS	Suplente	21
MANACAPURU	Deputado Federal	EDSON CARLOS DE DEUS CASTILHO	REPUBLICANOS	REPUBLICANOS	Não eleito	0
MANACAPURU	Deputado Federal	RODRIGO GUEDES OLIVEIRA DE ARAUJO	REPUBLICANOS	REPUBLICANOS	Suplente	115
MANACAPURU	Deputado Federal	JOÃO CARLOS DOS SANTOS MELLO	REPUBLICANOS	REPUBLICANOS	Suplente	1072
MANACAPURU	Deputado Federal	MARIA MIRTES SALES DE OLIVEIRA	REPUBLICANOS	REPUBLICANOS	Suplente	7
MANACAPURU	Deputado Federal	RAIMUNDA NONATA DE MELO MARTINS	REPUBLICANOS	REPUBLICANOS	Suplente	23
MANACAPURU	Deputado Federal	NICIA ANDREA MOTA MEDEIROS	REPUBLICANOS	REPUBLICANOS	Suplente	14
MANACAPURU	Deputado Federal	ALAN KARDECK PEREIRA AMAZONAS	PDT	PDT	Não eleito	4
MANACAPURU	Deputado Federal	PAULO HENRIQUE DA PAIXÃO E SILVA JUNIOR	PDT	PDT	Não eleito	34
MANACAPURU	Deputado Federal	WANESSA SIMÕES PACHECO	PDT	PDT	Não eleito	25
MANACAPURU	Deputado Federal	ISMAEL FRANKLIN GONÇALVES	PDT	PDT	Não eleito	4
MANACAPURU	Deputado Federal	MARIO RUBENS MACEDO VIANNA	PDT	PDT	Não eleito	10
MANACAPURU	Deputado Federal	CHRISTIANI MARIA MENDES BARROS	PDT	PDT	Não eleito	4
MANACAPURU	Deputado Federal	PEDRINHA LASMAR CRUZ	PDT	PDT	Não eleito	97
MANACAPURU	Deputado Federal	GELSON DO NASCIMENTO ALBUQUERQUE	PDT	PDT	Não eleito	28
MANACAPURU	Deputado Federal	ERNANDO FIGUEIRA SANTANA FILHO	PDT	PDT	Não eleito	1
MANACAPURU	Deputado Federal	JOSÉ RICARDO WENDLING	PT	PT / PV / PC do B	Não eleito	1245
MANACAPURU	Deputado Federal	MARIA FRANCELIZIA DA SILVA	PT	PT / PV / PC do B	Não eleito	8
MANACAPURU	Deputado Federal	CÍCERO CUSTÓDIO DA SILVA	PT	PT / PV / PC do B	Não eleito	43
MANACAPURU	Deputado Federal	EDJANE RODRIGUES DA SILVA	PT	PT / PV / PC do B	Não eleito	28
MANACAPURU	Deputado Federal	LUIZ DE SOUZA BORGES NETO	PT	PT / PV / PC do B	Não eleito	52
MANACAPURU	Deputado Federal	HELADE MAUÉS GONÇALVES	PTB	PTB	Não eleito	1
MANACAPURU	Deputado Federal	ALCIDES CORDOVIL DE ASSIS	PTB	PTB	Não eleito	6
MANACAPURU	Deputado Federal	ANTONIO SIDNEY SILVA DA COSTA	PTB	PTB	Não eleito	2
MANACAPURU	Deputado Federal	NAZILDO DOS REIS OLIVEIRA	PTB	PTB	Não eleito	36
MANACAPURU	Deputado Federal	MARIA FLAVIANE CASTRO BRAGA	PTB	PTB	Não eleito	1
MANACAPURU	Deputado Federal	EDMILSON AGUIAR DE SOUZA	PTB	PTB	Não eleito	6
MANACAPURU	Deputado Federal	NELSON RAIMUNDO DE OLIVEIRA AZEDO	MDB	MDB	Não eleito	12
MANACAPURU	Deputado Federal	MÁRCIA AUXILIADORA CARDOSO BARANDA	MDB	MDB	Não eleito	2
MANACAPURU	Deputado Federal	ELI COSTA DE SOUZA	MDB	MDB	Não eleito	9
MANACAPURU	Deputado Federal	VIVIANE PEREIRA DA SILVA LAGO LIMA	MDB	MDB	Não eleito	372
MANACAPURU	Deputado Federal	ANTÔNIA SOCORRO DANTAS DA SILVA	MDB	MDB	Não eleito	6
MANACAPURU	Deputado Federal	FRANCIDALVA DE MORAIS MACHADO	MDB	MDB	Não eleito	541
MANACAPURU	Deputado Federal	MARIA ELIZABETH DOS SANTOS OLIVEIRA	MDB	MDB	Não eleito	2
MANACAPURU	Deputado Federal	CÉSAR AUGUSTO OLIVEIRA DA FONSECA	MDB	MDB	Não eleito	20
MANACAPURU	Deputado Federal	GINA MARIA REIS GONZALEZ	MDB	MDB	Não eleito	1
MANACAPURU	Deputado Federal	GEORGE GOMES DE OLIVEIRA	REDE	REDE / PSOL	Não eleito	0
MANACAPURU	Deputado Federal	BRUNO FARIAS DA LUZ	REDE	REDE / PSOL	Não eleito	0
MANACAPURU	Deputado Federal	VANDERLECIA ORTEGA DOS SANTOS	REDE	REDE / PSOL	Não eleito	277
MANACAPURU	Deputado Federal	JEFFERSON PRAIA BEZERRA	REDE	REDE / PSOL	Não eleito	15
MANACAPURU	Deputado Federal	ELISANGELA DE OLIVEIRA BRUNNO	REDE	REDE / PSOL	Não eleito	3
MANACAPURU	Deputado Federal	JERSON ARANHA DE OLIVEIRA JUNIOR	REDE	REDE / PSOL	Não eleito	4
MANACAPURU	Deputado Federal	MARIA PEREIRA DANTAS	PODE	PODE	Não eleito	0
MANACAPURU	Deputado Federal	SÓSTENES ADIEL PEREIRA BATISTA	PSC	PSC	Não eleito	4
MANACAPURU	Deputado Federal	JOÃO BATISTA DA COSTA PAULA	PSC	PSC	Não eleito	0
MANACAPURU	Deputado Federal	ADEMIR ROCHA DOS SANTOS	PSC	PSC	Não eleito	3
MANACAPURU	Deputado Federal	CASTOR SEGUNDO DE MEDEIROS REGALADO REGIS	PSC	PSC	Não eleito	0
MANACAPURU	Deputado Federal	GELMA MARIA SANTOS SILVA	PSC	PSC	Não eleito	12
MANACAPURU	Deputado Federal	JUCELINO VIEIRA DO NASCIMENTO	PSC	PSC	Não eleito	4
MANACAPURU	Deputado Federal	ALUIZIO BARBOSA DE SOUZA	PSC	PSC	Não eleito	0
MANACAPURU	Deputado Federal	IZABEL SANTARÉM BARROSO	PSC	PSC	Não eleito	4
MANACAPURU	Deputado Federal	CIRLEY MENDONÇA BOTÊLHO	PSC	PSC	Não eleito	0
MANACAPURU	Deputado Federal	JOELE SILVA DA CRUZ	PL	PL	Suplente	4
MANACAPURU	Deputado Federal	ALBERTO BARROS CAVALCANTE NETO	PL	PL	Eleito por média	4259
MANACAPURU	Deputado Federal	JOSE NILMAR ALVES DE OLIVEIRA	PL	PL	Suplente	492
MANACAPURU	Deputado Federal	ALFREDO PEREIRA DO NASCIMENTO	PL	PL	Suplente	1690
MANACAPURU	Deputado Federal	RAFAEL AMARAL DA COSTA E SILVA	PL	PL	Suplente	150
MANACAPURU	Deputado Federal	RODRIGO DE SÁ BARBOSA	PL	PL	Suplente	225
MANACAPURU	Deputado Federal	MARIA JOSEFA DE ASSIS ALVES	PL	PL	Suplente	10
MANACAPURU	Deputado Federal	VANILDA DE OLIVEIRA GUIMARÃES	PL	PL	Suplente	0
MANACAPURU	Deputado Federal	ALFREDO JACAUNA PINHEIRO FILHO	PL	PL	Suplente	30
MANACAPURU	Deputado Federal	JOSETE COSTA DOS SANTOS	CIDADANIA	CIDADANIA / PSDB	Suplente	1
MANACAPURU	Deputado Federal	AMOM MANDEL LINS FILHO	CIDADANIA	CIDADANIA / PSDB	Eleito por QP	3844
MANACAPURU	Deputado Federal	MARILENA MONICA PEREZ SAID	CIDADANIA	CIDADANIA / PSDB	Suplente	11
MANACAPURU	Deputado Federal	RAYMISON MONTEIRO DE SOUZA	CIDADANIA	CIDADANIA / PSDB	Suplente	69
MANACAPURU	Deputado Federal	ISRAEL ALEXANDRE MUNIZ PAULAIN	CIDADANIA	CIDADANIA / PSDB	Suplente	28
MANACAPURU	Deputado Federal	CIMARA ALENCAR CAVALCANTE	DC	DC	Não eleito	0
MANACAPURU	Deputado Federal	RENATO MENDONÇA DE ALENCAR	DC	DC	Não eleito	8
MANACAPURU	Deputado Federal	CICERO JOSE DE LIMA ALENCAR	DC	DC	Não eleito	9
MANACAPURU	Deputado Federal	JEFFERSON ALVES DE LIMA	DC	DC	Não eleito	0
MANACAPURU	Deputado Federal	CELSO CORSINO DA SILVA	DC	DC	Não eleito	2
MANACAPURU	Deputado Federal	JOÃO PAULO ANDRADE DE QUEIROZ	NOVO	NOVO	Não eleito	0
MANACAPURU	Deputado Federal	MARILENE ALVES DE OLIVEIRA	PMN	PMN	Não eleito	59
MANACAPURU	Deputado Federal	PETER SCHMIDT	PMN	PMN	Não eleito	4
MANACAPURU	Deputado Federal	JOSE LUIZ VIANA BENEVIDES	PMN	PMN	Não eleito	13
MANACAPURU	Deputado Federal	SEVERINO GERMANO DA SILVA	PMN	PMN	Não eleito	8
MANACAPURU	Deputado Federal	TATIANE SANTOS DE OLIVEIRA	PMN	PMN	Não eleito	0
MANACAPURU	Deputado Federal	MARIO FERNANDO NOGUEIRA CARDOSO	PMN	PMN	Não eleito	1
MANACAPURU	Deputado Federal	ALEXANDER CHEREM DE MELLO	PMN	PMN	Não eleito	3
MANACAPURU	Deputado Federal	PERICLES DE SOUZA ARAUJO	PMN	PMN	Não eleito	20
MANACAPURU	Deputado Federal	ESTER LEMOS DOS SANTOS	PMN	PMN	Não eleito	1
MANACAPURU	Deputado Federal	EDSON DO NASCIMENTO PEREIRA	AGIR	AGIR	Não eleito	67
MANACAPURU	Deputado Federal	JONIA MUNIZ DA SILVA	AGIR	AGIR	Não eleito	0
MANACAPURU	Deputado Federal	SILVIO JOSÉ CINTRA MAIA	AGIR	AGIR	Não eleito	6
MANACAPURU	Deputado Federal	GILMAR DA SILVA RIBEIRO	AGIR	AGIR	Não eleito	0
MANACAPURU	Deputado Federal	MARCOS OLIVEIRA GAZEL	AGIR	AGIR	Não eleito	1
MANACAPURU	Deputado Federal	ANTÔNIO ERIVELTON FERNANDES DA SILVA	AGIR	AGIR	Não eleito	0
MANACAPURU	Deputado Federal	FÁTIMA VITÓRIA DE JESUS SPENER XAVIER	AGIR	AGIR	Não eleito	0
MANACAPURU	Deputado Federal	ALDAMIR DA COSTA SOUZA	PSB	PSB	Não eleito	3
MANACAPURU	Deputado Federal	IÊDA SANTOS CARDOSO	PSB	PSB	Não eleito	19
MANACAPURU	Deputado Federal	ROSIMEIRE DA CONCEICAO ANJOS	PV	PT / PV / PC do B	Não eleito	5
MANACAPURU	Deputado Federal	JOSE ADALBERTO DA SILVA	PV	PT / PV / PC do B	Não eleito	16
MANACAPURU	Deputado Federal	EMÍLIA FERRAZ DE CARVALHO	UNIÃO	UNIÃO	Suplente	49
MANACAPURU	Deputado Federal	DIEGO ROBERTO AFONSO	UNIÃO	UNIÃO	Suplente	239
MANACAPURU	Deputado Federal	PABLO OLIVA SOUZA	UNIÃO	UNIÃO	Suplente	1336
MANACAPURU	Deputado Federal	LEDA MARIA MAIA XAVIER	UNIÃO	UNIÃO	Suplente	38
MANACAPURU	Deputado Federal	PAUDERNEY TOMAZ AVELINO	UNIÃO	UNIÃO	Suplente	2952
MANACAPURU	Deputado Federal	SAULLO VELAME VIANNA	UNIÃO	UNIÃO	Eleito por QP	3618
MANACAPURU	Deputado Federal	LOUISMAR DE MATOS BONATES	UNIÃO	UNIÃO	Suplente	608
MANACAPURU	Deputado Federal	FAUSTO VIEIRA DOS SANTOS JÚNIOR	UNIÃO	UNIÃO	Eleito por média	2219
MANACAPURU	Deputado Federal	ANÁ CAMPOS GUIMARÃES	UNIÃO	UNIÃO	Suplente	6
MANACAPURU	Deputado Federal	EMIDIO NIRO KOHASHI	PSDB	CIDADANIA / PSDB	Suplente	29
MANACAPURU	Deputado Federal	ELEOMEA MARIA BARROSO VIEIRA	PSDB	CIDADANIA / PSDB	Suplente	8
MANACAPURU	Deputado Federal	SUELANIA CRISTINA GONZAGA DE FIGUEIREDO	PSDB	CIDADANIA / PSDB	Suplente	11
MANACAPURU	Deputado Federal	FRANCISCO VIRGILIO MELO DA SILVA	PSDB	CIDADANIA / PSDB	Suplente	4
MANACAPURU	Deputado Federal	EVALCILENE COSTA DOS SANTOS	PSOL	REDE / PSOL	Não eleito	5
MANACAPURU	Deputado Federal	JOSÉ LUIZ DA SILVA VASQUES	PSOL	REDE / PSOL	Não eleito	2
MANACAPURU	Deputado Federal	WELTON YUDI ODA	PSOL	REDE / PSOL	Não eleito	6
MANACAPURU	Deputado Federal	CARLOS CRISTIANO FELIX	PATRIOTA	PATRIOTA	Não eleito	24
MANACAPURU	Deputado Federal	NOÉ MARTINS DA SILVA	PATRIOTA	PATRIOTA	Não eleito	7
MANACAPURU	Deputado Federal	TANIA MARA FERREIRA DA COSTA	PATRIOTA	PATRIOTA	Não eleito	10
MANACAPURU	Deputado Federal	TIAGO DO VALE FALCÃO	PATRIOTA	PATRIOTA	Não eleito	25
